73,49,11,17.5,2020,5,1,0,0,345,15,11,0
74,50,12,10.0,2018,13,0,1,1,200,14,11,0
75,51,13,16.0,2020,6,0,0,0,451,14,38,0
76,51,13,16.0,2019,6,0,0,0,453,15,34,0
77,52,13,20.0,2019,6,0,0,1,500,4,29,0
78,53,14,14.0,2013,6,0,0,0,220,10,34,1
79,54,15,15.0,2014,9,0,0,0,400,10,46,1
80,48,2,11.0,2012,13,0,1,1,400,8,21,0
81,48,2,13.5,2013,13,0,1,1,700,9,35,0
82,48,2,14.0,2017,14,0,1,0,210,4,26,0
83,47,2,16.0,2017,4,1,0,1,600,2,0,0
84,47,2,16.0,2018,4,1,0,1,500,15,43,0
85,55,16,19.0,2018,4,1,0,0,430,17,15,0
86,56,17,16.0,2019,4,1,0,0,400,7,42,0
87,57,18,15.5,2020,3,0,1,0,246,6,14,0
88,58,19,9.2,2014,3,0,1,1,200,13,11,0
89,58,19,25.0,2016,3,0,1,1,402,0,46,1
90,58,19,10.5,2020,14,0,1,1,245,16,39,0
91,59,20,9.0,2020,14,0,1,0,37,16,28,0
92,60,21,10.0,2020,14,0,1,0,104,9,3,0
93,61,22,8.0,2020,15,0,1,1,100,14,46,0
94,62,22,7.0,2010,15,0,1,1,100,2,47,0
95,61,22,8.0,2020,15,0,1,1,100,15,24,0
96,62,22,7.0,2010,15,0,1,1,100,17,27,0
97,62,22,7.0,2010,15,0,1,1,100,6,41,0
98,61,22,8.0,2020,15,0,1,1,100,11,6,1
99,63,23,10.0,2020,14,0,1,0,43,17,29,0
100,12,24,25.0,2019,4,1,1,0,343,13,4,0
101,64,24,30.0,2019,3,0,1,0,204,5,2,0
102,65,24,30.0,2020,3,0,1,0,205,3,9,0
103,66,24,30.0,2020,3,0,1,0,303,5,38,0
104,45,9,20.0,2013,7,0,0,0,200,11,17,0
105,45,9,20.0,2019,7,0,0,0,1000,19,14,0
106,67,25,13.0,2017,3,0,1,1,165,14,14,0
107,68,0,18.0,2017,6,0,0,0,387,3,10,0
108,67,25,13.0,2008,3,0,1,1,200,18,46,0
109,69,4,5.0,2018,1,0,1,0,800,10,20,0
110,70,26,5.0,2020,15,0,1,1,100,10,8,0
111,70,26,5.0,2020,15,0,1,1,100,10,15,1
112,70,26,5.0,2020,15,0,1,1,100,3,34,0
113,71,27,25.5,2017,15,1,1,0,300,8,28,0
114,50,12,11.0,2018,13,0,1,1,264,16,11,0
115,50,12,12.0,2018,13,0,1,1,300,2,32,0
116,50,12,15.0,2018,13,0,1,1,500,15,18,0
117,50,12,16.0,2018,13,0,1,1,600,0,11,0
118,50,12,14.0,2018,13,0,1,1,600,18,29,0
119,50,12,15.0,2018,13,0,1,1,600,17,32,0
120,72,28,17.0,2020,14,0,1,0,245,10,15,0
