50,30,3,18.0,2020,8,0,0,1,327,2,28,0
51,32,1,10.0,2013,4,1,0,0,432,8,26,0
52,33,1,9.5,2014,6,0,0,0,323,19,49,0
53,34,1,9.5,2013,0,0,0,0,434,6,27,0
54,35,1,13.0,2020,3,1,0,0,231,7,20,1
55,36,6,10.0,2020,10,1,0,0,453,10,10,0
56,37,6,15.0,2018,10,0,0,0,200,6,24,0
57,38,7,18.0,2020,11,1,0,0,472,0,24,0
58,38,7,10.0,2019,10,0,0,0,300,11,44,0
59,39,6,15.0,2020,10,0,0,1,483,10,45,0
60,40,0,10.0,2020,10,0,0,0,354,2,10,0
61,41,7,10.0,2013,10,0,0,1,653,13,33,0
62,36,6,10.0,2019,10,0,0,0,335,0,32,0
63,42,6,15.0,2020,12,0,0,0,400,14,1,0
64,43,8,13.0,2014,8,0,0,0,635,5,39,0
65,44,7,17.0,2020,3,0,0,0,157,14,32,0
66,45,9,20.0,2019,7,0,0,0,400,7,19,1
67,45,9,20.0,2019,7,0,0,0,400,0,21,0
68,12,5,20.0,2018,2,1,1,0,300,3,23,0
69,31,4,4.9,2018,6,0,0,0,452,1,16,0
70,46,10,18.0,2019,4,1,0,1,500,7,35,0
71,47,2,16.0,2019,4,1,0,1,354,0,18,0
72,48,2,50.0,2020,13,0,1,1,1000,16,37,0
73,49,11,17.5,2020,5,1,0,0,345,16,26,0
74,50,12,10.0,2018,13,0,1,1,200,7,4,1
75,51,13,16.0,2020,6,0,0,0,451,15,27,0
76,51,13,16.0,2019,6,0,0,0,453,13,29,0
77,52,13,20.0,2019,6,0,0,1,500,10,16,0
78,53,14,14.0,2013,6,0,0,0,220,3,32,0
79,54,15,15.0,2014,9,0,0,0,400,11,34,0
80,48,2,11.0,2012,13,0,1,1,400,19,47,0
81,48,2,13.5,2013,13,0,1,1,700,5,40,0
82,48,2,14.0,2017,14,0,1,0,210,11,45,0
83,47,2,16.0,2017,4,1,0,1,600,16,23,0
84,47,2,16.0,2018,4,1,0,1,500,0,28,0
85,55,16,19.0,2018,4,1,0,0,430,16,14,0
86,56,17,16.0,2019,4,1,0,0,400,18,37,0
87,57,18,15.5,2020,3,0,1,0,246,16,37,1
88,58,19,9.2,2014,3,0,1,1,200,16,4,1
89,58,19,25.0,2016,3,0,1,1,402,11,30,1
90,58,19,10.5,2020,14,0,1,1,245,4,18,0
91,59,20,9.0,2020,14,0,1,0,37,18,7,0
92,60,21,10.0,2020,14,0,1,0,104,0,10,0
93,61,22,8.0,2020,15,0,1,1,100,11,44,0
94,62,22,7.0,2010,15,0,1,1,100,4,5,0
95,61,22,8.0,2020,15,0,1,1,100,0,38,0
96,62,22,7.0,2010,15,0,1,1,100,4,48,0
97,62,22,7.0,2010,15,0,1,1,100,4,25,0
98,61,22,8.0,2020,15,0,1,1,100,11,22,0
99,63,23,10.0,2020,14,0,1,0,43,4,3,0
100,12,24,25.0,2019,4,1,1,0,343,13,39,0
101,64,24,30.0,2019,3,0,1,0,204,19,33,1
102,65,24,30.0,2020,3,0,1,0,205,10,23,1
103,66,24,30.0,2020,3,0,1,0,303,3,49,0
104,45,9,20.0,2013,7,0,0,0,200,1,16,0
105,45,9,20.0,2019,7,0,0,0,1000,15,14,1
106,67,25,13.0,2017,3,0,1,1,165,10,3,1
107,68,0,18.0,2017,6,0,0,0,387,12,38,0
108,67,25,13.0,2008,3,0,1,1,200,8,41,0
109,69,4,5.0,2018,1,0,1,0,800,15,25,0
110,70,26,5.0,2020,15,0,1,1,100,12,2,0
111,70,26,5.0,2020,15,0,1,1,100,8,41,0
112,70,26,5.0,2020,15,0,1,1,100,0,23,1
113,71,27,25.5,2017,15,1,1,0,300,1,42,0
114,50,12,11.0,2018,13,0,1,1,264,0,20,1
115,50,12,12.0,2018,13,0,1,1,300,1,27,1
116,50,12,15.0,2018,13,0,1,1,500,0,1,1
117,50,12,16.0,2018,13,0,1,1,600,11,3,0
118,50,12,14.0,2018,13,0,1,1,600,12,29,0
119,50,12,15.0,2018,13,0,1,1,600,15,45,0
120,72,28,17.0,2020,14,0,1,0,245,9,18,0
